id,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
20974,2020-04-20,ID,1736,1638.0,98.0,64,7.0,48,32.0,16.0,3,0.0,04/20/2020 04:22:39 PM,Agree,Agree
20975,2021-03-01,NV,293980,,,226,0.0,4957,,,0,0.0,03/02/2021 02:54:47 PM,,
20976,2020-09-23,MN,92100,,,0,0.0,2037,1985.0,52.0,0,0.0,09/24/2020 01:54:02 PM,,Agree
20977,2020-08-18,CA,632667,,,4636,0.0,11342,,,100,0.0,08/19/2020 02:23:51 PM,Not agree,Not agree
20978,2020-08-08,ME,4042,3625.0,417.0,16,0.0,125,124.0,1.0,0,0.0,08/09/2020 02:03:10 PM,Agree,Agree
20979,2020-06-19,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/20/2020 02:15:45 PM,Agree,Agree
20980,2020-11-03,RI,35224,,,558,0.0,1227,,,1,0.0,11/04/2020 03:03:00 PM,Not agree,
20981,2020-02-14,MD,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
20982,2020-08-13,NV,58856,,,586,-16.0,1058,,,34,0.0,08/14/2020 02:30:03 PM,,
20983,2020-10-23,ID,57673,50902.0,6771.0,1073,152.0,562,518.0,44.0,9,0.0,10/24/2020 01:26:44 PM,Agree,Agree
20984,2021-04-11,VT,21202,,,237,0.0,231,,,0,0.0,04/12/2021 01:39:29 PM,Not agree,Not agree
20985,2020-07-28,NE,25157,,,268,0.0,321,,,4,0.0,07/29/2020 02:34:46 PM,Not agree,Not agree
20986,2020-10-09,VT,1846,,,8,0.0,58,,,0,0.0,10/10/2020 01:30:17 PM,Not agree,Not agree
20987,2020-11-24,LA,224403,,,3243,1123.0,6323,6072.0,251.0,39,6.0,11/25/2020 02:53:15 PM,Not agree,Agree
20988,2020-09-05,CA,727239,,,4956,0.0,13643,,,153,0.0,09/06/2020 02:09:04 PM,Not agree,Not agree
20989,2021-03-17,WA,352012,,,903,161.0,5156,,,7,0.0,03/18/2021 02:01:55 PM,,
20990,2020-05-02,NV,5311,,,84,0.0,257,,,3,0.0,05/03/2020 03:36:03 PM,,
20991,2020-10-18,AL,172626,151527.0,21099.0,964,133.0,2788,2620.0,168.0,0,0.0,10/19/2020 02:06:44 PM,Agree,Agree
20992,2020-02-04,MS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
20993,2020-09-15,RI,23127,,,124,0.0,1100,,,2,0.0,09/16/2020 01:53:41 PM,Not agree,
20994,2020-08-29,MS,82029,78445.0,3584.0,735,112.0,2427,2281.0,146.0,14,2.0,08/30/2020 02:49:52 PM,Agree,Agree
20995,2020-03-25,WI,585,,,128,,6,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
20996,2020-10-28,RI,32482,,,423,0.0,1204,,,3,0.0,10/29/2020 02:11:33 PM,Not agree,
20997,2020-11-04,NV,104093,,,1068,0.0,1814,,,7,0.0,11/05/2020 02:39:23 PM,,
20998,2020-07-22,DC,11529,,,102,0.0,580,,,0,0.0,07/23/2020 02:48:19 PM,,
20999,2020-02-23,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
21000,2021-03-30,LA,444414,,,509,191.0,10132,9288.0,844.0,10,1.0,03/31/2021 02:08:03 PM,Not agree,Agree
21001,2021-01-07,IL,1008045,1008045.0,0.0,8757,0.0,18941,17272.0,1669.0,206,30.0,01/08/2021 03:56:01 PM,Agree,Agree
21002,2021-01-30,WI,590997,541408.0,49589.0,1613,120.0,6430,5893.0,537.0,40,7.0,01/31/2021 02:48:12 PM,Agree,Agree
21003,2020-02-05,NE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
21004,2020-01-31,MI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
21005,2021-04-12,MI,830957,747697.0,83260.0,5716,879.0,17576,16512.0,1064.0,13,1.0,04/13/2021 02:00:37 PM,Agree,Agree
21006,2020-02-08,MD,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
21007,2020-04-07,IN,5507,,,563,,173,,,34,,04/07/2020 04:22:39 PM,Not agree,Agree
21008,2020-04-17,FSM,0,,,0,,0,,,0,,04/17/2020 04:22:39 PM,Agree,Agree
21009,2020-04-24,ID,1870,1750.0,120.0,34,5.0,54,54.0,0.0,0,-18.0,05/25/2020 03:38:40 PM,Agree,Agree
21010,2020-04-09,LA,18283,,,1253,,702,,,50,,04/08/2020 04:22:39 PM,Not agree,Agree
21011,2020-02-03,MN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
21012,2020-07-26,ME,3832,3422.0,410.0,18,4.0,119,118.0,1.0,0,0.0,07/27/2020 02:16:42 PM,Agree,Agree
21013,2020-03-29,AZ,919,,,146,,17,,,2,,03/28/2020 04:22:39 PM,Agree,Agree
21014,2020-10-05,MS,100703,92313.0,8390.0,0,0.0,3013,2765.0,248.0,0,0.0,10/06/2020 01:33:58 PM,Agree,Agree
21015,2020-07-03,AZ,91858,91396.0,462.0,4433,7.0,1788,1673.0,115.0,31,0.0,07/04/2020 03:30:31 PM,Agree,Agree
21016,2020-08-16,ME,4197,3767.0,430.0,29,9.0,127,126.0,1.0,0,0.0,08/17/2020 02:26:31 PM,Agree,Agree
21017,2020-08-11,ND,7970,7970.0,0.0,85,0.0,120,,,2,0.0,08/12/2020 01:50:14 PM,Agree,Not agree
21018,2020-04-11,KY,1840,,,147,,94,,,4,,04/10/2020 04:22:39 PM,Agree,Agree
21019,2020-06-27,SC,32821,32683.0,138.0,1602,17.0,757,,,11,0.0,04/21/2021 01:23:00 PM,Agree,Not agree
21020,2021-03-11,MO,557746,,,621,244.0,8307,,,7,0.0,03/13/2021 12:00:00 AM,Not agree,Not agree
21021,2020-11-11,CT,84741,79333.0,5408.0,1754,129.0,4716,3791.0,925.0,9,3.0,11/12/2020 02:55:21 PM,Agree,Agree
21022,2020-12-24,CA,2003146,,,39070,0.0,23635,,,351,0.0,12/25/2020 02:25:34 PM,Not agree,Not agree
21023,2020-08-14,MD,99693,,,818,0.0,3636,3499.0,137.0,5,1.0,08/15/2020 02:02:05 PM,,Agree
21024,2020-11-01,MO,204718,,,1841,178.0,3026,,,0,0.0,11/03/2020 12:00:00 AM,Not agree,Not agree
21025,2020-11-09,WA,118570,,,1239,0.0,2460,,,21,0.0,11/10/2020 02:45:45 PM,,
21026,2021-02-28,NV,293754,,,266,0.0,4957,,,0,0.0,03/01/2021 03:21:38 PM,,
21027,2020-11-15,MD,167656,,,1726,0.0,4309,4160.0,149.0,7,0.0,11/16/2020 06:40:02 PM,,Agree
21028,2020-07-17,IL,160509,159334.0,1175.0,1427,43.0,7465,7272.0,193.0,13,-8.0,07/18/2020 04:14:26 PM,Agree,Agree
21029,2021-02-26,MN,482978,,,1147,150.0,6530,6191.0,339.0,12,0.0,02/27/2021 02:51:23 PM,,Agree
21030,2020-05-24,ND,2418,2418.0,0.0,53,0.0,53,,,1,0.0,05/25/2020 02:12:49 PM,Agree,Not agree
21031,2020-09-03,WI,82922,77856.0,5066.0,740,13.0,1154,1146.0,8.0,4,0.0,09/04/2020 01:36:16 PM,Agree,Agree
21032,2020-03-31,MT,203,,,19,,5,,,1,,03/30/2020 04:22:39 PM,Agree,Agree
21033,2021-02-06,VT,12766,,,154,6.0,182,,,1,0.0,02/07/2021 02:46:31 PM,Not agree,Not agree
21034,2020-09-30,GU,2488,,,45,2.0,49,,,2,0.0,10/01/2020 01:42:11 PM,Not agree,Not agree
21035,2020-08-26,VA,116579,111484.0,5095.0,1121,74.0,2527,2394.0,133.0,12,0.0,08/27/2020 01:42:08 PM,Agree,Agree
21036,2020-07-25,IN,61520,,,922,0.0,2895,2698.0,197.0,11,0.0,07/26/2020 03:17:16 PM,Not agree,Agree
21037,2020-12-31,NJ,527784,,,5525,429.0,19042,17021.0,2021.0,90,0.0,12/31/2020 12:00:00 AM,Not agree,Agree
21038,2020-05-11,NV,6163,,,54,0.0,317,,,0,0.0,05/12/2020 05:26:08 PM,,
21039,2021-01-26,VT,11285,,,120,1.0,171,,,0,0.0,01/27/2021 02:53:24 PM,Not agree,Not agree
21040,2021-04-17,NJ,975704,855759.0,119945.0,3922,493.0,25134,22542.0,2592.0,40,0.0,04/18/2021 01:41:35 PM,Agree,Agree
21041,2020-07-22,ID,16322,15321.0,1001.0,500,39.0,135,114.0,21.0,9,-2.0,07/23/2020 02:48:19 PM,Agree,Agree
21042,2020-07-01,MS,28770,28573.0,197.0,870,7.0,1092,1074.0,18.0,10,0.0,07/02/2020 03:10:03 PM,Agree,Agree
21043,2021-03-06,NC,872176,759617.0,112559.0,2027,525.0,11502,10169.0,1333.0,56,12.0,03/07/2021 02:51:40 PM,Agree,Agree
21044,2021-01-31,MO,526369,,,890,314.0,6748,,,0,0.0,02/02/2021 12:00:00 AM,Not agree,Not agree
21045,2020-12-07,KY,202592,167377.0,35215.0,1960,276.0,2082,1980.0,102.0,10,0.0,12/08/2020 02:59:49 PM,Agree,Agree
21046,2020-06-15,VI,73,,,1,0.0,6,,,0,0.0,06/16/2020 02:10:11 PM,,
21047,2021-01-14,ME,32779,26921.0,5858.0,826,234.0,477,470.0,7.0,16,2.0,01/15/2021 02:46:04 PM,Agree,Agree
21048,2020-06-26,MI,69329,62695.0,6634.0,340,-49.0,6134,5888.0,246.0,1,-1.0,06/27/2020 05:51:58 PM,Agree,Agree
21049,2020-02-21,RI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,
21050,2020-07-17,MT,2366,2366.0,0.0,24,0.0,37,37.0,0.0,0,0.0,07/18/2020 04:14:26 PM,Agree,Agree
21051,2021-03-27,VA,615367,481352.0,134015.0,1392,446.0,10199,8554.0,1645.0,20,3.0,03/28/2021 01:52:27 PM,Agree,Agree
21052,2020-07-20,RI,17973,,,64,0.0,1016,,,2,0.0,07/21/2020 02:50:17 PM,Not agree,
21053,2020-11-25,KY,166139,137387.0,28752.0,3301,653.0,1835,1785.0,50.0,26,5.0,11/26/2020 02:44:21 PM,Agree,Agree
21054,2020-12-23,MO,423296,,,3686,889.0,5255,,,97,0.0,12/25/2020 12:00:00 AM,Not agree,Not agree
21055,2020-10-22,RI,30221,,,523,0.0,1187,,,3,0.0,10/23/2020 01:44:31 PM,Not agree,
21056,2020-08-28,CA,688858,,,5329,0.0,12690,,,140,0.0,08/29/2020 01:42:50 PM,Not agree,Not agree
21057,2020-01-29,RI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,
21058,2020-03-29,ID,310,,,49,,6,,,1,,03/28/2020 04:22:39 PM,Agree,Agree
21059,2021-01-05,NE,171033,,,1448,0.0,1692,,,10,0.0,01/06/2021 02:58:26 PM,Not agree,Not agree
21060,2021-01-15,IL,1059324,1059324.0,0.0,6642,0.0,19873,18049.0,1824.0,149,28.0,01/16/2021 02:46:10 PM,Agree,Agree
21061,2020-06-09,ND,2901,2901.0,0.0,21,0.0,72,,,0,0.0,06/10/2020 08:56:25 PM,Agree,Not agree
21062,2020-03-28,AL,720,,,81,,3,,,0,,03/28/2020 04:22:39 PM,Agree,Agree
21063,2020-07-24,NC,109577,108995.0,582.0,2145,43.0,1746,1745.0,1.0,20,0.0,02/19/2021 01:38:31 PM,Agree,Agree
21064,2020-04-15,VT,759,,,9,,30,,,1,,04/15/2020 04:22:39 PM,Not agree,Not agree
21065,2021-03-16,IN,673528,,,561,0.0,12876,12466.0,410.0,12,0.0,03/17/2021 02:24:24 PM,Not agree,Agree
21066,2020-08-09,VT,1462,,,3,0.0,58,,,0,0.0,08/10/2020 02:23:35 PM,Not agree,Not agree
21067,2021-01-14,AL,414583,329731.0,84852.0,3588,985.0,5945,4977.0,968.0,185,70.0,01/15/2021 02:46:04 PM,Agree,Agree
21068,2020-03-24,NE,53,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
21069,2020-11-11,WY,19374,16518.0,2856.0,132,56.0,127,127.0,0.0,0,0.0,11/12/2020 02:55:21 PM,Agree,Agree
21070,2020-12-18,MI,491875,454956.0,36919.0,4519,339.0,11868,11274.0,594.0,67,5.0,12/19/2020 02:42:31 PM,Agree,Agree
21071,2020-05-18,NV,6921,,,49,0.0,379,,,14,0.0,05/19/2020 03:45:23 PM,,
21072,2020-01-25,LA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
21073,2020-09-23,ME,5215,4677.0,538.0,44,10.0,140,139.0,1.0,0,0.0,09/24/2020 01:54:02 PM,Agree,Agree
21074,2020-06-21,WI,27587,24819.0,2768.0,293,13.0,751,744.0,7.0,0,0.0,06/22/2020 03:24:02 PM,Agree,Agree
21075,2020-01-30,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
21076,2020-10-27,NC,263883,253847.0,10036.0,2141,231.0,4211,4144.0,67.0,41,5.0,10/28/2020 01:52:28 PM,Agree,Agree
21077,2020-05-01,RI,9351,,,290,0.0,378,,,14,0.0,05/02/2020 03:47:19 PM,Not agree,
21078,2021-03-29,OR,164164,164164.0,0.0,212,0.0,2375,2375.0,0.0,0,0.0,03/30/2021 02:06:13 PM,Agree,Agree
21079,2020-07-08,ME,3486,3092.0,394.0,26,-1.0,111,110.0,1.0,1,0.0,07/09/2020 03:14:15 PM,Agree,Agree
21080,2020-03-24,MT,48,,,11,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
21081,2020-12-21,MI,501115,463403.0,37712.0,5059,508.0,12153,11532.0,621.0,79,8.0,12/22/2020 02:35:48 PM,Agree,Agree
21082,2020-06-10,IL,130561,129837.0,724.0,625,0.0,6273,6095.0,178.0,77,0.0,06/11/2020 02:48:51 PM,Agree,Agree
21083,2021-04-17,ME,57285,43029.0,14256.0,346,124.0,765,741.0,24.0,1,0.0,04/18/2021 01:41:35 PM,Agree,Agree
21084,2020-02-01,NJ,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
21085,2020-11-16,VI,1450,,,16,0.0,23,,,0,0.0,11/17/2020 02:52:47 PM,,
21086,2021-04-17,WY,57304,48484.0,8820.0,37,0.0,703,703.0,0.0,0,0.0,04/18/2021 01:41:35 PM,Agree,Agree
21087,2020-03-12,NV,11,,,4,,0,,,0,,03/26/2020 04:22:39 PM,,
21088,2021-01-05,RI,95611,,,1581,0.0,2008,,,13,0.0,01/06/2021 02:58:26 PM,Not agree,
21089,2021-03-16,NH,79070,,,257,231.0,1202,,,3,1.0,03/17/2021 02:24:24 PM,Not agree,Not agree
21090,2020-07-03,ND,3722,3722.0,0.0,65,0.0,89,,,9,9.0,07/04/2020 03:30:31 PM,Agree,Not agree
21091,2021-02-19,MD,375737,,,763,0.0,7697,7515.0,182.0,20,0.0,02/20/2021 02:45:37 PM,,Agree
21092,2020-10-12,NC,232747,225959.0,6788.0,1276,44.0,3773,3738.0,35.0,3,0.0,02/19/2021 01:38:31 PM,Agree,Agree
21093,2021-03-23,ID,178119,143354.0,34765.0,359,111.0,1951,1703.0,248.0,5,1.0,03/24/2021 02:16:52 PM,Agree,Agree
21094,2020-04-28,RI,8353,,,345,0.0,322,,,22,0.0,04/29/2020 06:12:08 PM,Not agree,
21095,2021-01-23,LA,380255,,,0,0.0,8483,7964.0,519.0,0,0.0,01/24/2021 02:36:49 PM,Not agree,Agree
21096,2020-12-16,DE,47929,46116.0,1813.0,0,0.0,833,735.0,98.0,0,0.0,12/17/2020 02:33:42 PM,Agree,Agree
21097,2020-11-24,IN,306538,,,5625,0.0,5435,5169.0,266.0,103,1.0,11/25/2020 02:53:15 PM,Not agree,Agree
21098,2020-04-16,ME,796,,,26,,27,,,3,,04/16/2020 04:22:39 PM,Agree,Agree
21099,2020-01-25,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
21100,2020-05-09,ID,2230,2049.0,181.0,25,3.0,67,49.0,18.0,0,18.0,05/10/2020 09:26:08 PM,Agree,Agree
21101,2020-08-28,NE,33436,,,335,0.0,392,,,1,0.0,08/29/2020 01:42:50 PM,Not agree,Not agree
21102,2021-03-27,NJ,892143,785583.0,106560.0,4662,856.0,24382,21847.0,2535.0,24,0.0,03/28/2021 01:52:27 PM,Agree,Agree
21103,2020-04-08,NH,788,,,41,,18,,,5,,04/07/2020 04:22:39 PM,Not agree,Not agree
21104,2020-12-10,KY,213450,175271.0,38179.0,4314,1118.0,2146,2039.0,107.0,28,3.0,12/11/2020 03:06:51 PM,Agree,Agree
21105,2020-08-10,ME,4050,3644.0,406.0,-1,-4.0,126,125.0,1.0,1,0.0,08/11/2020 02:16:27 PM,Agree,Agree
21106,2020-07-11,ME,3539,3143.0,396.0,40,7.0,114,113.0,1.0,3,1.0,07/12/2020 03:13:57 PM,Agree,Agree
21107,2020-02-18,WI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
21108,2020-08-13,ME,4115,3697.0,418.0,26,8.0,126,125.0,1.0,0,0.0,08/14/2020 02:30:03 PM,Agree,Agree
21109,2021-04-16,CA,3611349,,,2451,0.0,59587,,,79,0.0,04/17/2021 01:58:33 PM,Not agree,Not agree
21110,2020-01-24,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
21111,2021-03-10,NE,203890,,,303,0.0,2122,,,2,0.0,03/11/2021 03:36:21 PM,Not agree,Not agree
21112,2020-08-16,MD,100715,,,503,0.0,3641,3504.0,137.0,2,0.0,08/17/2020 02:26:31 PM,,Agree
21113,2020-07-11,RI,17337,,,33,0.0,1000,,,3,0.0,07/12/2020 03:13:57 PM,Not agree,
21114,2020-06-11,DE,10173,9222.0,951.0,66,3.0,414,390.0,24.0,0,0.0,06/12/2020 02:17:59 PM,Agree,Agree
21115,2020-06-02,WA,22157,,,180,0.0,1129,,,5,0.0,06/03/2020 02:11:36 PM,,
21116,2020-03-27,AL,639,,,108,,3,,,2,,03/26/2020 04:22:39 PM,Agree,Agree
21117,2020-10-31,DC,17266,,,122,0.0,646,,,0,0.0,11/01/2020 03:03:08 PM,,
21118,2020-05-27,NH,4286,,,55,0.0,223,,,9,0.0,05/28/2020 03:12:25 PM,Not agree,Not agree
21119,2020-12-14,CT,153992,144793.0,9199.0,7231,229.0,5444,4397.0,1047.0,81,16.0,12/15/2020 02:39:02 PM,Agree,Agree
21120,2020-01-31,SC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
21121,2020-05-17,MT,470,470.0,0.0,2,0.0,16,16.0,0.0,0,0.0,05/18/2020 04:01:54 PM,Agree,Agree
21122,2021-03-13,VT,16698,,,75,3.0,214,,,2,0.0,03/14/2021 01:53:25 PM,Not agree,Not agree
21123,2020-06-01,VI,70,,,1,0.0,6,,,0,0.0,06/02/2020 02:16:17 PM,,
21124,2020-10-24,OR,41348,39628.0,1720.0,0,0.0,649,634.0,15.0,0,0.0,10/25/2020 01:45:35 PM,Agree,Agree
21125,2020-10-01,WI,132123,125161.0,6962.0,3000,113.0,1358,1348.0,10.0,21,0.0,10/02/2020 01:40:08 PM,Agree,Agree
21126,2020-06-23,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/24/2020 03:03:27 PM,Agree,Agree
21127,2021-04-15,VT,21664,,,176,4.0,240,,,3,0.0,04/16/2021 02:12:25 PM,Not agree,Not agree
21128,2021-01-12,MD,314867,,,2516,0.0,6404,6233.0,171.0,37,0.0,01/13/2021 02:44:58 PM,,Agree
21129,2020-08-01,SC,92876,91599.0,1277.0,1619,42.0,1878,,,33,3.0,04/21/2021 01:23:00 PM,Agree,Not agree
21130,2020-10-24,ME,6137,5475.0,662.0,0,0.0,146,145.0,1.0,0,0.0,10/25/2020 01:45:35 PM,Agree,Agree
21131,2020-06-05,KY,10977,10734.0,243.0,272,17.0,466,465.0,1.0,8,-1.0,06/06/2020 02:31:37 PM,Agree,Agree
21132,2021-02-07,CT,259372,243583.0,15789.0,0,0.0,7214,5895.0,1319.0,0,0.0,02/08/2021 02:53:12 PM,Agree,Agree
21133,2021-01-24,NJ,662808,595002.0,67806.0,5272,670.0,20951,18830.0,2121.0,17,0.0,01/25/2021 02:42:40 PM,Agree,Agree
21134,2020-06-28,IL,142776,141723.0,1053.0,646,0.0,7089,6888.0,201.0,15,0.0,06/29/2020 02:37:31 PM,Agree,Agree
21135,2020-11-19,RI,48190,,,1035,0.0,1315,,,6,0.0,11/20/2020 03:06:16 PM,Not agree,
21136,2020-02-16,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
21137,2020-11-18,CT,97028,90529.0,6499.0,2042,91.0,4784,3849.0,935.0,13,3.0,11/19/2020 03:01:36 PM,Agree,Agree
21138,2020-07-27,NC,115021,114338.0,683.0,1685,60.0,1790,1788.0,2.0,5,1.0,02/19/2021 01:38:31 PM,Agree,Agree
21139,2021-03-11,VT,16500,,,129,3.0,211,,,0,0.0,03/12/2021 03:20:13 PM,Not agree,Not agree
21140,2021-01-18,LA,369951,,,971,18.0,8253,7784.0,469.0,50,8.0,01/19/2021 02:37:00 PM,Not agree,Agree
21141,2020-09-08,NV,72348,,,130,-7.0,1426,,,0,0.0,09/09/2020 01:47:50 PM,,
21142,2020-09-29,VA,148272,140615.0,7657.0,756,102.0,3208,2995.0,213.0,21,2.0,09/30/2020 02:17:41 PM,Agree,Agree
21143,2020-03-12,KY,11,,,7,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
21144,2021-02-05,NJ,713324,637357.0,75967.0,4228,602.0,21886,19699.0,2187.0,93,0.0,02/06/2021 04:05:17 PM,Agree,Agree
21145,2020-09-13,LA,158390,,,1281,0.0,5235,5065.0,170.0,33,0.0,09/14/2020 02:01:21 PM,Not agree,Agree
21146,2021-04-21,CT,332995,306180.0,26815.0,856,141.0,8027,6603.0,1424.0,7,1.0,04/22/2021 01:56:30 PM,Agree,Agree
21147,2021-02-28,MS,294994,182974.0,112020.0,199,82.0,6681,4672.0,2009.0,0,0.0,03/01/2021 03:21:38 PM,Agree,Agree
21148,2020-12-17,NV,196379,,,2281,0.0,2673,,,20,0.0,12/18/2020 02:45:01 PM,,
21149,2021-03-14,MO,559074,,,354,155.0,8310,,,0,0.0,03/16/2021 12:00:00 AM,Not agree,Not agree
21150,2020-04-29,RI,8711,,,358,0.0,340,,,18,0.0,04/30/2020 04:07:01 PM,Not agree,
21151,2020-12-24,NC,502214,461918.0,40296.0,0,0.0,6480,6121.0,359.0,0,0.0,12/29/2020 03:55:26 PM,Agree,Agree
21152,2020-05-19,MS,11967,11967.0,0.0,263,0.0,570,570.0,0.0,15,0.0,05/20/2020 03:28:26 PM,Agree,Agree
21153,2020-06-09,VI,71,,,0,0.0,6,,,0,0.0,06/10/2020 08:56:25 PM,,
21154,2020-06-19,CA,165416,,,4317,0.0,5360,,,70,0.0,06/20/2020 02:15:45 PM,Not agree,Not agree
21155,2020-08-17,MS,73207,71254.0,1953.0,1071,167.0,2128,2046.0,82.0,44,2.0,08/18/2020 02:26:55 PM,Agree,Agree
21156,2020-04-02,MN,789,,,47,,22,,,4,,04/01/2020 04:22:39 PM,,Agree
21157,2020-09-13,MN,84949,,,638,0.0,1974,1922.0,52.0,3,0.0,09/14/2020 02:01:21 PM,,Agree
21158,2020-10-01,NC,212909,207789.0,5120.0,2277,191.0,3579,3551.0,28.0,47,1.0,02/19/2021 01:38:31 PM,Agree,Agree
21159,2020-06-28,MI,69946,63261.0,6685.0,267,15.0,6157,5911.0,246.0,4,0.0,06/29/2020 02:37:31 PM,Agree,Agree
21160,2020-12-23,VI,1967,,,33,0.0,23,,,0,0.0,12/24/2020 02:31:20 PM,,
21161,2020-03-14,NH,6,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
21162,2020-12-27,NV,217509,,,1856,0.0,2952,,,8,0.0,12/28/2020 02:42:49 PM,,
21163,2021-01-01,CA,2292568,,,47189,0.0,25971,,,585,0.0,01/02/2021 02:50:51 PM,Not agree,Not agree
21164,2020-03-20,WY,22,,,4,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
21165,2021-03-22,MS,303238,186527.0,116711.0,306,229.0,6977,4841.0,2136.0,21,10.0,03/23/2021 02:05:18 PM,Agree,Agree
21166,2020-08-28,AL,122185,113723.0,8462.0,1162,233.0,2107,2017.0,90.0,31,4.0,08/29/2020 01:42:50 PM,Agree,Agree
21167,2020-10-04,KY,72617,63189.0,9428.0,616,96.0,1209,1197.0,12.0,4,0.0,10/05/2020 01:49:47 PM,Agree,Agree
21168,2020-12-29,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,12/30/2020 02:56:20 PM,Agree,Agree
21169,2020-02-04,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
21170,2020-11-01,KY,108642,91343.0,17299.0,1423,142.0,1489,1467.0,22.0,4,0.0,11/02/2020 02:53:09 PM,Agree,Agree
21171,2020-04-04,IN,3953,,,496,,116,,,14,,04/03/2020 04:22:39 PM,Not agree,Agree
21172,2020-03-18,AZ,27,,,9,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
21173,2020-06-20,KY,13630,13253.0,377.0,176,20.0,524,521.0,3.0,2,0.0,06/21/2020 02:32:57 PM,Agree,Agree
21174,2020-03-22,DE,56,,,11,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
21175,2021-02-17,MO,544279,,,757,270.0,7695,,,225,0.0,02/19/2021 12:00:00 AM,Not agree,Not agree
21176,2021-03-11,MT,101424,95123.0,6301.0,181,67.0,1391,1391.0,0.0,4,0.0,03/12/2021 03:20:13 PM,Agree,Agree
21177,2020-09-13,NV,73766,,,317,0.0,1487,,,3,0.0,09/14/2020 02:01:21 PM,,
21178,2020-02-03,DE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
21179,2020-06-07,WI,20835,20835.0,0.0,264,0.0,647,647.0,0.0,2,0.0,06/08/2020 02:55:08 PM,Agree,Agree
21180,2020-04-09,VT,628,,,23,,23,,,0,,04/08/2020 04:22:39 PM,Not agree,Not agree
21181,2021-03-30,DE,94573,89077.0,5496.0,171,6.0,1559,1420.0,139.0,7,0.0,03/31/2021 02:08:03 PM,Agree,Agree
21182,2020-01-29,VI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
21183,2020-08-21,MS,77268,74620.0,2648.0,1819,284.0,2237,2136.0,101.0,47,11.0,08/22/2020 02:21:09 PM,Agree,Agree
21184,2020-09-10,AZ,207002,205141.0,1861.0,461,35.0,5273,4999.0,274.0,22,1.0,09/11/2020 01:51:03 PM,Agree,Agree
21185,2020-05-03,SC,6696,6696.0,0.0,141,0.0,290,,,7,0.0,04/21/2021 01:23:00 PM,Agree,Not agree
21186,2020-03-27,MS,579,,,0,,8,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
21187,2020-10-21,VT,1972,,,16,0.0,58,,,0,0.0,10/22/2020 01:34:46 PM,Not agree,Not agree
21188,2020-07-16,OR,13509,13509.0,0.0,428,0.0,249,249.0,0.0,2,0.0,07/17/2020 02:31:01 PM,Agree,Agree
21189,2021-03-03,ID,172288,139667.0,32621.0,452,107.0,1876,1649.0,227.0,5,1.0,03/04/2021 03:08:33 PM,Agree,Agree
21190,2020-07-07,WY,1711,1378.0,333.0,36,7.0,20,20.0,0.0,0,0.0,07/08/2020 02:12:08 PM,Agree,Agree
21191,2021-01-27,WI,585600,536546.0,49054.0,1559,231.0,6302,5787.0,515.0,38,4.0,01/28/2021 02:49:07 PM,Agree,Agree
